Model,Precision,Recall,Threshold
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0206,1.0,0.0026
mmarunet,0.0207,1.0,0.0026
mmarunet,0.0207,1.0,0.0026
mmarunet,0.0207,1.0,0.0026
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0207,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0208,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.0209,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0027
mmarunet,0.021,1.0,0.0028
mmarunet,0.021,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0211,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0212,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0213,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0028
mmarunet,0.0214,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0215,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0216,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0217,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.0029
mmarunet,0.0218,1.0,0.003
mmarunet,0.0218,1.0,0.003
mmarunet,0.0218,1.0,0.003
mmarunet,0.0218,1.0,0.003
mmarunet,0.0218,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.0219,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.022,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0221,1.0,0.003
mmarunet,0.0222,1.0,0.003
mmarunet,0.0222,1.0,0.003
mmarunet,0.0222,1.0,0.003
mmarunet,0.0222,1.0,0.003
mmarunet,0.0222,1.0,0.003
mmarunet,0.0222,1.0,0.003
mmarunet,0.0222,1.0,0.003
mmarunet,0.0222,1.0,0.0031
mmarunet,0.0222,1.0,0.0031
mmarunet,0.0222,1.0,0.0031
mmarunet,0.0222,1.0,0.0031
mmarunet,0.0222,1.0,0.0031
mmarunet,0.0222,1.0,0.0031
mmarunet,0.0222,1.0,0.0031
mmarunet,0.0222,1.0,0.0031
mmarunet,0.0222,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0223,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0224,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0225,1.0,0.0031
mmarunet,0.0226,1.0,0.0031
mmarunet,0.0226,1.0,0.0031
mmarunet,0.0226,1.0,0.0031
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0226,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0227,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0228,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0032
mmarunet,0.0229,1.0,0.0033
mmarunet,0.0229,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.023,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0231,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0232,1.0,0.0033
mmarunet,0.0233,1.0,0.0033
mmarunet,0.0233,1.0,0.0033
mmarunet,0.0233,1.0,0.0033
mmarunet,0.0233,1.0,0.0033
mmarunet,0.0233,1.0,0.0034
mmarunet,0.0233,1.0,0.0034
mmarunet,0.0233,1.0,0.0034
mmarunet,0.0233,1.0,0.0034
mmarunet,0.0233,1.0,0.0034
mmarunet,0.0233,1.0,0.0034
mmarunet,0.0233,1.0,0.0034
mmarunet,0.0233,1.0,0.0034
mmarunet,0.0233,1.0,0.0034
mmarunet,0.0233,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0234,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0235,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0236,1.0,0.0034
mmarunet,0.0237,1.0,0.0034
mmarunet,0.0237,1.0,0.0034
mmarunet,0.0237,1.0,0.0034
mmarunet,0.0237,1.0,0.0034
mmarunet,0.0237,1.0,0.0034
mmarunet,0.0237,1.0,0.0034
mmarunet,0.0237,1.0,0.0034
mmarunet,0.0237,1.0,0.0035
mmarunet,0.0237,1.0,0.0035
mmarunet,0.0237,1.0,0.0035
mmarunet,0.0237,1.0,0.0035
mmarunet,0.0237,1.0,0.0035
mmarunet,0.0237,1.0,0.0035
mmarunet,0.0237,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0238,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.0239,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.024,1.0,0.0035
mmarunet,0.0241,1.0,0.0035
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0241,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0242,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0243,1.0,0.0036
mmarunet,0.0244,1.0,0.0036
mmarunet,0.0244,1.0,0.0036
mmarunet,0.0244,1.0,0.0036
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0244,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0245,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0246,1.0,0.0037
mmarunet,0.0247,1.0,0.0037
mmarunet,0.0247,1.0,0.0037
mmarunet,0.0247,1.0,0.0037
mmarunet,0.0247,1.0,0.0037
mmarunet,0.0247,1.0,0.0037
mmarunet,0.0247,1.0,0.0037
mmarunet,0.0247,1.0,0.0037
mmarunet,0.0247,1.0,0.0037
mmarunet,0.0247,1.0,0.0037
mmarunet,0.0247,1.0,0.0038
mmarunet,0.0247,1.0,0.0038
mmarunet,0.0247,1.0,0.0038
mmarunet,0.0247,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0248,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.0249,1.0,0.0038
mmarunet,0.025,1.0,0.0038
mmarunet,0.025,1.0,0.0038
mmarunet,0.025,1.0,0.0038
mmarunet,0.025,1.0,0.0038
mmarunet,0.025,1.0,0.0038
mmarunet,0.025,1.0,0.0038
mmarunet,0.025,1.0,0.0038
mmarunet,0.025,1.0,0.0038
mmarunet,0.025,1.0,0.0038
mmarunet,0.025,1.0,0.0038
mmarunet,0.025,1.0,0.0039
mmarunet,0.025,1.0,0.0039
mmarunet,0.025,1.0,0.0039
mmarunet,0.0251,1.0,0.0039
mmarunet,0.0251,1.0,0.0039
mmarunet,0.0251,1.0,0.0039
mmarunet,0.0251,1.0,0.0039
mmarunet,0.0251,1.0,0.0039
mmarunet,0.0251,1.0,0.0039
mmarunet,0.0251,1.0,0.0039
